Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2
10231,CA-2024-150525,22/09/2024,28/09/2024,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,1075.8363814318,2,1.9496478839418185,,COD,,
10232,CA-2024-150525,29/08/2024,02/09/2024,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,Central,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,1356.7568979546354,3,3.6529621552084,,Online,,
10233,CA-2024-105445,28/01/2024,30/01/2024,Second Class,BP-11095,Bart Pistole,Corporate,United States,Louisville,Colorado,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,100.17766743837085,3,3.391251277560637,,Online,,
10234,CA-2024-105809,19/04/2024,26/04/2024,First Class,HW-14935,Helen Wasserman,Corporate,United States,San Diego,California,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",123.08590177947231,1,8.567988660472139,,COD,,
10235,CA-2024-135937,27/04/2024,28/04/2024,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,136.60754444828422,1,5.248903487855344,,COD,,
10236,CA-2024-124940,29/04/2024,30/04/2024,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Carrollton,Texas,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,1117.42125926415,1,-3.2819508623573896,,Online,,
10237,CA-2024-136007,02/10/2024,08/10/2024,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,643.9229661774855,5,0.34968042432083146,,Online,,
10238,CA-2024-136007,02/02/2024,05/02/2024,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,923.0038664923686,5,25.992216047135344,,Online,,
10239,CA-2024-104647,03/09/2024,04/09/2024,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Los Angeles,California,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",136.1554896646873,6,17.879420211200795,,Online,,
10240,CA-2024-127397,05/01/2024,11/01/2024,Standard Class,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,162.34665864669302,5,39.88612489221475,,COD,,
10241,CA-2024-127397,01/09/2024,04/09/2024,Standard Class,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1435.832709410283,5,240.7003990911733,,Online,,
10242,CA-2024-111374,08/06/2024,10/06/2024,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",139.2364223696917,4,-4.469274934706543,,COD,,
10243,US-2024-134642,13/06/2024,18/06/2024,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",236.15317223719134,2,-22.356168794600233,,Online,,
10244,US-2024-134642,18/04/2024,23/04/2024,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",256.3687316310088,5,6.059541305791072,,Online,,
10245,CA-2024-125878,15/03/2024,16/03/2024,Standard Class,MH-18025,Michelle Huthwaite,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,568.6278501449411,3,-3.21195714263533,,COD,,
10246,CA-2024-121258,10/11/2024,16/11/2024,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,123.49911568634671,2,16.720720432518604,1.0,COD,,
10247,CA-2024-117212,06/08/2024,08/08/2024,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,121.73030790119975,4,23.72414779070512,1.0,Online,,
10248,CA-2024-117212,09/04/2024,10/04/2024,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,250.2729884447694,4,122.10721131342272,1.0,Online,,
10249,CA-2024-121258,04/04/2024,06/04/2024,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,326.4882636588432,2,21.47645272882977,1.0,Online,,
10250,CA-2024-121706,18/12/2024,25/12/2024,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,394.6778056647303,7,95.5480515934922,,Online,,
10251,CA-2024-117212,29/12/2024,30/12/2024,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,985.4621343801939,8,70.99147009224056,1.0,COD,,
10252,CA-2024-117212,11/03/2024,16/03/2024,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1029.9654592234713,3,93.8856147467426,1.0,Online,,
10253,CA-2024-117212,16/09/2024,17/09/2024,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,129.74543889964,4,12.219111205075697,1.0,COD,,
10254,CA-2024-121258,25/03/2024,26/03/2024,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",170.301831397857,4,14.178590784649616,1.0,COD,,
10255,CA-2024-101959,06/06/2024,10/06/2024,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,942.2742394272274,2,4.971614413608626,,Online,,
10256,CA-2024-101959,14/07/2024,18/07/2024,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",988.1095521730944,1,3.78023813875679,,Online,,
10257,CA-2024-104885,21/04/2024,28/04/2024,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,112.54472378420114,6,35.4979162148415,,Online,,
10258,CA-2024-155712,13/01/2024,14/01/2024,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,134.71207584647783,2,36.86675232632351,1.0,Online,,
10259,CA-2024-163902,14/12/2024,16/12/2024,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,219.52284393124197,3,15.79473496782206,,Online,,
10260,CA-2024-104885,25/08/2024,27/08/2024,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",489.3218039831034,2,109.41782219399835,,Online,,
10261,CA-2024-163902,24/05/2024,28/05/2024,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,493.73153649475535,6,59.289128531795946,,Online,,
10262,CA-2024-146024,04/03/2024,07/03/2024,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,114.30073957323698,7,-21.803311153024712,,Online,,
10263,CA-2024-124114,18/02/2024,23/02/2024,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,127.0587460723525,1,-1.0149483429564925,,COD,,
10264,CA-2024-146024,06/10/2024,13/10/2024,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,101.66744678370921,4,-1.5197554460771496,,COD,,
10265,CA-2024-152261,13/02/2024,17/02/2024,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,100.4302712905295,4,-12.510058585213196,,Online,,
10266,CA-2024-104885,24/07/2024,29/07/2024,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,163.00984089344558,7,29.03577995872033,,Online,,
10267,CA-2024-104885,22/07/2024,26/07/2024,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,146.825935405882,3,16.380218888470175,,COD,,
10268,CA-2024-121804,04/07/2024,08/07/2024,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,124.56812879046166,5,20.11376802413387,,COD,,
10269,CA-2024-111815,07/06/2024,08/06/2024,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,Central,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,137.11963267275053,2,44.506837113852455,,Online,,
10270,CA-2024-123085,09/03/2024,11/03/2024,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,204.3025118430087,3,-17.564886885689624,1.0,Online,,
10271,CA-2024-111815,27/12/2024,31/12/2024,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,244.65890330813892,1,49.282478882966245,,Online,,
10272,CA-2024-117513,30/12/2024,04/01/2025,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",496.99572282716787,7,-16.49557535952821,1.0,COD,,
10273,CA-2024-123085,23/04/2024,26/04/2024,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1141.5057860696122,8,484.80083417973316,1.0,COD,,
10274,CA-2024-127621,02/12/2024,06/12/2024,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Dallas,Texas,Central,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",106.72720245569292,8,10.220936028219725,,COD,,
10275,US-2024-119816,25/01/2024,26/01/2024,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,Central,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",120.30955333000861,5,-90.79202906414672,,COD,,
10276,CA-2024-142174,25/06/2024,27/06/2024,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,147.30513798336676,2,35.26435913086523,,Online,,
10277,CA-2024-110478,04/01/2024,08/01/2024,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",96.76699330898973,1,7.326583437263304,,Online,,
10278,US-2024-119816,17/12/2024,21/12/2024,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,Central,OFF-LA-10002381,Office Supplies,Labels,Avery 497,128.53766650024963,1,0.9260264253432438,,COD,,
10279,US-2024-119816,08/12/2024,15/12/2024,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,128.45155820754772,1,0.705841364621433,,Online,,
10280,CA-2024-110478,09/03/2024,12/03/2024,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,OFF-AR-10001573,Office Supplies,Art,American Pencil,136.92737662643205,4,3.0069836672028387,,Online,,
10281,CA-2024-168123,20/01/2024,26/01/2024,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,161.47599560003465,2,67.56826864751304,,Online,,
10282,CA-2024-168123,06/08/2024,09/08/2024,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,281.58297045600204,4,62.37891971020714,,Online,,
10283,CA-2024-161046,29/06/2024,30/06/2024,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,270.9270302390093,6,111.22980161444228,,Cards,,
10284,CA-2024-161046,04/03/2024,06/03/2024,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,305.2002731041655,2,88.8295031691655,,COD,,
10285,CA-2024-161046,14/02/2024,21/02/2024,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,370.27965560498893,3,135.41390707056487,,COD,,
10286,CA-2024-168123,25/07/2024,01/08/2024,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,116.52431823773966,2,2.858531524924441,,COD,,
10287,CA-2024-147753,29/12/2024,31/12/2024,Same Day,PK-19075,Pete Kriz,Consumer,United States,Milwaukee,Wisconsin,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,120.3973960219017,2,12.36467159715649,,Cards,,
10288,CA-2024-168123,11/11/2024,16/11/2024,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,164.14347705673143,3,10.497353014834292,,COD,,
10289,CA-2024-161046,07/12/2024,09/12/2024,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,South,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,139.25543865164067,4,21.73224712371391,,COD,,
10290,CA-2024-167640,26/01/2024,02/02/2024,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,273.5714003178729,2,24.54588241907451,,Online,,
10291,CA-2024-167640,13/12/2024,18/12/2024,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,366.721932187809,7,143.97291458323804,,Online,,
10292,CA-2024-148642,09/06/2024,11/06/2024,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,73.71210856007399,2,1.7992813121063302,,Online,,
10293,CA-2024-167640,27/01/2024,30/01/2024,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,140.35394765034354,4,5.997942382873719,,COD,,
10294,CA-2024-168193,15/01/2024,20/01/2024,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,140.5375731316067,1,13.90974215586237,1.0,Online,,
10295,US-2024-119039,15/09/2024,19/09/2024,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,San Francisco,California,West,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,120.50554169205967,9,5.776929734327767,,Cards,,
10296,CA-2024-167640,21/05/2024,28/05/2024,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,120.54879474413573,6,8.84145548898053,,Cards,,
10297,CA-2024-148642,14/06/2024,18/06/2024,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,180.78641175029912,4,5.185019369558454,,Online,,
10298,CA-2024-168193,12/12/2024,19/12/2024,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,East,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.4837861389244,3,17.817324091862233,1.0,Online,,
10299,CA-2024-125101,12/11/2024,16/11/2024,Second Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",177.27221450148966,2,16.96458705904406,,Cards,,
10300,CA-2024-110884,12/06/2024,16/06/2024,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",113.89726385665382,3,41.22138615954866,,COD,,
10301,CA-2024-110884,02/08/2024,09/08/2024,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,140.43552780909965,6,9.883962642014094,,Online,,
10302,CA-2024-136672,10/12/2024,13/12/2024,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,144.27997202164423,3,5.607316406260591,,COD,,
10303,CA-2024-104080,30/05/2024,05/06/2024,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,West,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",207.9260609985724,5,68.90891424303555,,COD,,
10304,CA-2024-155698,26/02/2024,29/02/2024,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,685.321524303287,8,177.87996680000703,,Cards,,
